utcTimeStamp,PTID,HourAvgLoad,temperature
11/25/2015 10:00:00 AM,61762,2594.833,45.842
11/25/2015 11:00:00 AM,61762,2660.742,44.425
11/25/2015 12:00:00 PM,61762,2688.717,44.711
11/25/2015 1:00:00 PM,61762,2702.767,44.828
11/25/2015 2:00:00 PM,61762,2736.183,44.997
11/25/2015 3:00:00 PM,61762,2769.5,45.4
11/25/2015 4:00:00 PM,61762,2896.817,46.167
11/25/2015 5:00:00 PM,61762,3020.433,45.803
11/25/2015 6:00:00 PM,61762,3011.5,46.453
11/25/2015 7:00:00 PM,61762,2928.642,45.738
11/25/2015 8:00:00 PM,61762,2824.625,45.257
11/25/2015 9:00:00 PM,61762,2676.875,43.671
11/25/2015 10:00:00 PM,61762,2471.358,43.099
11/25/2015 11:00:00 PM,61762,2242.958,42.917
11/26/2015 12:00:00 AM,61762,2054.842,43.359
11/26/2015 1:00:00 AM,61762,1913.958,42.67
11/26/2015 2:00:00 AM,61762,1826.392,42.67
11/26/2015 3:00:00 AM,61762,1778.142,42.67
11/26/2015 4:00:00 AM,61762,1774.783,42.189
11/26/2015 5:00:00 AM,61762,1810.8,42.41
11/26/2015 6:00:00 AM,61762,1892.167,42.41
11/26/2015 7:00:00 AM,61762,1977.25,42.527
11/26/2015 8:00:00 AM,61762,2120.917,42.774
11/26/2015 9:00:00 AM,61762,2302.467,43.671
11/26/2015 10:00:00 AM,61762,2425.125,44.646
11/26/2015 11:00:00 AM,61762,2503.642,44.568
11/26/2015 12:00:00 PM,61762,2544.458,45.387
11/26/2015 1:00:00 PM,61762,2520.708,45.465
11/26/2015 2:00:00 PM,61762,2455.5,44.204
11/26/2015 3:00:00 PM,61762,2388.475,45.257
11/26/2015 4:00:00 PM,61762,2408.192,45.075
11/26/2015 5:00:00 PM,61762,2445.708,44.464
11/26/2015 6:00:00 PM,61762,2401.417,44.23
11/26/2015 7:00:00 PM,61762,2367.508,43.853
11/26/2015 8:00:00 PM,61762,2358.142,43.346
11/26/2015 9:00:00 PM,61762,2338.858,43.138
11/26/2015 10:00:00 PM,61762,2255.775,42.956
11/26/2015 11:00:00 PM,61762,2123.442,42.306
11/27/2015 12:00:00 AM,61762,1969.375,41.435
11/27/2015 1:00:00 AM,61762,1871.583,40.785
11/27/2015 2:00:00 AM,61762,1814.783,39.173
11/27/2015 3:00:00 AM,61762,1795.158,38.822
11/27/2015 4:00:00 AM,61762,1812.683,37.444
11/27/2015 5:00:00 AM,61762,1892.142,36.833
11/27/2015 6:00:00 AM,61762,2005.025,36.651
11/27/2015 7:00:00 AM,61762,2082.108,36.651
11/27/2015 8:00:00 AM,61762,2179.6,38.588
11/27/2015 9:00:00 AM,61762,2272.458,40.746
11/27/2015 10:00:00 AM,61762,2327.017,42.865
11/27/2015 11:00:00 AM,61762,2342.733,43.944
11/27/2015 12:00:00 PM,61762,2341.492,45.244
11/27/2015 1:00:00 PM,61762,2350.808,46.115
11/27/2015 2:00:00 PM,61762,2355.317,45.426
11/27/2015 3:00:00 PM,61762,2390.933,44.594
11/27/2015 4:00:00 PM,61762,2574.083,41.747
11/27/2015 5:00:00 PM,61762,2844.9,39.589
11/27/2015 6:00:00 PM,61762,2868.092,37.21
11/27/2015 7:00:00 PM,61762,2792.3,36.092
11/27/2015 8:00:00 PM,61762,2710.558,35.312
11/27/2015 9:00:00 PM,61762,2605.208,34.558
11/27/2015 10:00:00 PM,61762,2447.317,33.505
11/27/2015 11:00:00 PM,61762,2256.6,31.815
11/28/2015 12:00:00 AM,61762,2088.325,31.204
11/28/2015 1:00:00 AM,61762,1978.7,30.047
11/28/2015 2:00:00 AM,61762,1914.325,29.332
11/28/2015 3:00:00 AM,61762,1874.225,28.435
11/28/2015 4:00:00 AM,61762,1881.992,28.279
11/28/2015 5:00:00 AM,61762,1924.608,26.953
11/28/2015 6:00:00 AM,61762,2026.633,25.588
11/28/2015 7:00:00 AM,61762,2107.283,26.056
11/28/2015 8:00:00 AM,61762,2227.417,28.461
11/28/2015 9:00:00 AM,61762,2324.333,35.312
11/28/2015 10:00:00 AM,61762,2369.642,37.691
11/28/2015 11:00:00 AM,61762,2399,39.823
11/28/2015 12:00:00 PM,61762,2418.933,40.512
11/28/2015 1:00:00 PM,61762,2383.283,41.643
11/28/2015 2:00:00 PM,61762,2379.917,42.215
11/28/2015 3:00:00 PM,61762,2404.417,42.865
11/28/2015 4:00:00 PM,61762,2573.642,42.839
11/28/2015 5:00:00 PM,61762,2769.058,42.982
11/28/2015 6:00:00 PM,61762,2762.033,42.618
11/28/2015 7:00:00 PM,61762,2688.617,43.229
11/28/2015 8:00:00 PM,61762,2610.067,43.918
11/28/2015 9:00:00 PM,61762,2503.117,45.439
11/28/2015 10:00:00 PM,61762,2345.675,49.43
11/28/2015 11:00:00 PM,61762,2149.275,52.264
11/29/2015 12:00:00 AM,61762,1966.583,54.253
11/29/2015 1:00:00 AM,61762,1834.2,55.501
11/29/2015 2:00:00 AM,61762,1745.867,56.84
11/29/2015 3:00:00 AM,61762,1690.608,57.464
11/29/2015 4:00:00 AM,61762,1675.85,58.283
11/29/2015 5:00:00 AM,61762,1691.1,59.115
11/29/2015 6:00:00 AM,61762,1747.325,59.518
11/29/2015 7:00:00 AM,61762,1779.267,58.829
11/29/2015 8:00:00 AM,61762,1889.367,59.726
11/29/2015 9:00:00 AM,61762,1980.225,62.04
11/29/2015 10:00:00 AM,61762,2046.875,63.899
11/29/2015 11:00:00 AM,61762,2069.292,64.978
11/29/2015 12:00:00 PM,61762,2092.175,65.225
11/29/2015 1:00:00 PM,61762,2131.925,64.575
11/29/2015 2:00:00 PM,61762,2159.4,62.82
11/29/2015 3:00:00 PM,61762,2227.167,62.924
11/29/2015 4:00:00 PM,61762,2434.792,62.846
11/29/2015 5:00:00 PM,61762,2672.358,62.404
11/29/2015 6:00:00 PM,61762,2664.983,62.183
11/29/2015 7:00:00 PM,61762,2607.775,62.183
11/29/2015 8:00:00 PM,61762,2514.383,62.898
11/29/2015 9:00:00 PM,61762,2366.5,62.742
11/29/2015 10:00:00 PM,61762,2149.567,62.482
11/29/2015 11:00:00 PM,61762,1936.392,62.95
11/30/2015 12:00:00 AM,61762,1757.717,62.144
11/30/2015 1:00:00 AM,61762,1656.258,61.494
11/30/2015 2:00:00 AM,61762,1596.858,60.779
11/30/2015 3:00:00 AM,61762,1582.075,60.584
11/30/2015 4:00:00 AM,61762,1608.333,59.076
11/30/2015 5:00:00 AM,61762,1725.442,60.792
11/30/2015 6:00:00 AM,61762,1973.275,61.949
11/30/2015 7:00:00 AM,61762,2140.742,63.6
11/30/2015 8:00:00 AM,61762,2200.342,64.445
11/30/2015 9:00:00 AM,61762,2257.742,68.475
11/30/2015 10:00:00 AM,61762,2308.208,70.022
11/30/2015 11:00:00 AM,61762,2300.367,70.88
11/30/2015 12:00:00 PM,61762,2298.842,72.154
11/30/2015 1:00:00 PM,61762,2289.708,74.273
11/30/2015 2:00:00 PM,61762,2299.475,75.534
11/30/2015 3:00:00 PM,61762,2338.458,74.507
11/30/2015 4:00:00 PM,61762,2551.733,71.595
11/30/2015 5:00:00 PM,61762,2800.733,67.903
11/30/2015 6:00:00 PM,61762,2829.267,62.664
11/30/2015 7:00:00 PM,61762,2770.683,57.178
11/30/2015 8:00:00 PM,61762,2684.15,53.46
11/30/2015 9:00:00 PM,61762,2535.475,52.407
11/30/2015 10:00:00 PM,61762,2300.867,51.341
11/30/2015 11:00:00 PM,61762,2050.008,50.509
12/1/2015 12:00:00 AM,61762,1863.267,48.559
12/1/2015 1:00:00 AM,61762,1768.808,47.207
12/1/2015 2:00:00 AM,61762,1706.45,46.752
12/1/2015 3:00:00 AM,61762,1687.667,46.349
12/1/2015 4:00:00 AM,61762,1724.883,45.582
12/1/2015 5:00:00 AM,61762,1853.6,44.282
12/1/2015 6:00:00 AM,61762,2120.45,43.593
12/1/2015 7:00:00 AM,61762,2307.442,43.125
12/1/2015 8:00:00 AM,61762,2391.358,43.84
12/1/2015 9:00:00 AM,61762,2424.592,45.387
12/1/2015 10:00:00 AM,61762,2453.483,47.766
12/1/2015 11:00:00 AM,61762,2483.058,48.611
12/1/2015 12:00:00 PM,61762,2510.833,48.65
12/1/2015 1:00:00 PM,61762,2532.375,49.482
12/1/2015 2:00:00 PM,61762,2552.808,48.754
12/1/2015 3:00:00 PM,61762,2597.725,47.61
12/1/2015 4:00:00 PM,61762,2800.683,47.194
12/1/2015 5:00:00 PM,61762,3013.667,47.714
12/1/2015 6:00:00 PM,61762,3018.983,47.558
12/1/2015 7:00:00 PM,61762,2934.558,48.52
12/1/2015 8:00:00 PM,61762,2830.142,49.703
12/1/2015 9:00:00 PM,61762,2656.917,50.808
12/1/2015 10:00:00 PM,61762,2385.108,51.601
12/1/2015 11:00:00 PM,61762,2103.767,52.277
12/2/2015 12:00:00 AM,61762,1898.392,52.498
12/2/2015 1:00:00 AM,61762,1782.008,51.718
12/2/2015 2:00:00 AM,61762,1712.983,52.017
12/2/2015 3:00:00 AM,61762,1686.092,50.964
12/2/2015 4:00:00 AM,61762,1708.733,50.249
12/2/2015 5:00:00 AM,61762,1823.858,50.431
12/2/2015 6:00:00 AM,61762,2057,50.47
12/2/2015 7:00:00 AM,61762,2242.975,52.017
12/2/2015 8:00:00 AM,61762,2333.167,53.447
12/2/2015 9:00:00 AM,61762,2396.4,56.775
12/2/2015 10:00:00 AM,61762,2435.2,58.322
12/2/2015 11:00:00 AM,61762,2461.55,57.958
12/2/2015 12:00:00 PM,61762,2460.417,57.308
12/2/2015 1:00:00 PM,61762,2464.358,56.944
12/2/2015 2:00:00 PM,61762,2494.817,56.775
12/2/2015 3:00:00 PM,61762,2524.15,56.775
12/2/2015 4:00:00 PM,61762,2682.217,57.672
12/2/2015 5:00:00 PM,61762,2905.575,58.608
12/2/2015 6:00:00 PM,61762,2920.008,57.711
12/2/2015 7:00:00 PM,61762,2848.342,57.178
12/2/2015 8:00:00 PM,61762,2770.817,54.955
12/2/2015 9:00:00 PM,61762,2625.308,53.655
12/2/2015 10:00:00 PM,61762,2387.858,52.095
12/2/2015 11:00:00 PM,61762,2117.575,51.692
12/3/2015 12:00:00 AM,61762,1936.567,50.444
12/3/2015 1:00:00 AM,61762,1831.15,48.962
12/3/2015 2:00:00 AM,61762,1773.475,47.376
12/3/2015 3:00:00 AM,61762,1751.75,46.609
12/3/2015 4:00:00 AM,61762,1784.275,45.478
12/3/2015 5:00:00 AM,61762,1903.483,43.892
12/3/2015 6:00:00 AM,61762,2161.375,43.203
12/3/2015 7:00:00 AM,61762,2330.183,43.268
12/3/2015 8:00:00 AM,61762,2367.133,45.166
12/3/2015 9:00:00 AM,61762,2385.442,48.403
12/3/2015 10:00:00 AM,61762,2390.508,50.548
12/3/2015 11:00:00 AM,61762,2356.225,52.394
12/3/2015 12:00:00 PM,61762,2367.008,54.149
12/3/2015 1:00:00 PM,61762,2316.783,55.241
12/3/2015 2:00:00 PM,61762,2327.867,56.177
12/3/2015 3:00:00 PM,61762,2410.342,54.448
12/3/2015 4:00:00 PM,61762,2628.05,52.511
12/3/2015 5:00:00 PM,61762,2903.142,50.782
12/3/2015 6:00:00 PM,61762,2930.025,47.909
12/3/2015 7:00:00 PM,61762,2879.542,47.441
12/3/2015 8:00:00 PM,61762,2805.2,44.477
12/3/2015 9:00:00 PM,61762,2669.542,43.918
12/3/2015 10:00:00 PM,61762,2444.15,43.762
12/3/2015 11:00:00 PM,61762,2172.325,42.748
12/4/2015 12:00:00 AM,61762,1969.892,42.345
12/4/2015 1:00:00 AM,61762,1853.042,41.916
12/4/2015 2:00:00 AM,61762,1793.675,40.837
12/4/2015 3:00:00 AM,61762,1771.45,39.979
12/4/2015 4:00:00 AM,61762,1801.333,39.537
12/4/2015 5:00:00 AM,61762,1926.108,39.537
12/4/2015 6:00:00 AM,61762,2189.017,39.797
12/4/2015 7:00:00 AM,61762,2346.933,39.615
12/4/2015 8:00:00 AM,61762,2410.258,41.292
12/4/2015 9:00:00 AM,61762,2425.592,43.788
12/4/2015 10:00:00 AM,61762,2454.175,47.09
12/4/2015 11:00:00 AM,61762,2474.683,48.455
12/4/2015 12:00:00 PM,61762,2483.425,50.366
12/4/2015 1:00:00 PM,61762,2484.183,50.951
12/4/2015 2:00:00 PM,61762,2509.167,52.979
12/4/2015 3:00:00 PM,61762,2568.483,54.097
12/4/2015 4:00:00 PM,61762,2758.1,55.332
12/4/2015 5:00:00 PM,61762,2907.142,56.346
12/4/2015 6:00:00 PM,61762,2890.317,55.267
12/4/2015 7:00:00 PM,61762,2811.508,55.501
12/4/2015 8:00:00 PM,61762,2722.35,55.501
12/4/2015 9:00:00 PM,61762,2584.808,56.697
12/4/2015 10:00:00 PM,61762,2389,57.542
12/4/2015 11:00:00 PM,61762,2153.783,57.464
12/5/2015 12:00:00 AM,61762,1950.542,57.867
12/5/2015 1:00:00 AM,61762,1818.067,56.034
12/5/2015 2:00:00 AM,61762,1724.108,54.994
12/5/2015 3:00:00 AM,61762,1680.075,54.734
12/5/2015 4:00:00 AM,61762,1676.05,53.863
12/5/2015 5:00:00 AM,61762,1712.358,53.213
12/5/2015 6:00:00 AM,61762,1814.217,53.213
12/5/2015 7:00:00 AM,61762,1944.433,53.265
12/5/2015 8:00:00 AM,61762,2101.25,53.265
12/5/2015 9:00:00 AM,61762,2238.508,54.851
12/5/2015 10:00:00 AM,61762,2333.508,55.917
12/5/2015 11:00:00 AM,61762,2375.883,57.243
12/5/2015 12:00:00 PM,61762,2383.042,57.841
12/5/2015 1:00:00 PM,61762,2374.35,58.127
12/5/2015 2:00:00 PM,61762,2374.075,58.738
12/5/2015 3:00:00 PM,61762,2404.225,58.92
12/5/2015 4:00:00 PM,61762,2571.475,56.125
12/5/2015 5:00:00 PM,61762,2725.708,55.8
12/5/2015 6:00:00 PM,61762,2718.225,55.631
12/5/2015 7:00:00 PM,61762,2641.733,54.656
12/5/2015 8:00:00 PM,61762,2570.542,53.564
12/5/2015 9:00:00 PM,61762,2474.117,52.342
12/5/2015 10:00:00 PM,61762,2326.725,51.939
12/5/2015 11:00:00 PM,61762,2134.467,50.639
12/6/2015 12:00:00 AM,61762,1957.483,49.352
12/6/2015 1:00:00 AM,61762,1842.608,48.507
12/6/2015 2:00:00 AM,61762,1760.608,48.052
12/6/2015 3:00:00 AM,61762,1718.592,47.61
12/6/2015 4:00:00 AM,61762,1719.958,47.207
12/6/2015 5:00:00 AM,61762,1752.675,46.31
12/6/2015 6:00:00 AM,61762,1832.892,45.27
12/6/2015 7:00:00 AM,61762,1914.783,44.607
12/6/2015 8:00:00 AM,61762,2056.442,43.788
12/6/2015 9:00:00 AM,61762,2180.25,43.567
12/6/2015 10:00:00 AM,61762,2217.683,44.581
12/6/2015 11:00:00 AM,61762,2225.033,47.116
12/6/2015 12:00:00 PM,61762,2230.55,49.092
12/6/2015 1:00:00 PM,61762,2230.658,50.873
12/6/2015 2:00:00 PM,61762,2240.542,50.899
12/6/2015 3:00:00 PM,61762,2282.408,50.509
12/6/2015 4:00:00 PM,61762,2512.842,48.39
12/6/2015 5:00:00 PM,61762,2882.45,45.608
12/6/2015 6:00:00 PM,61762,2927.492,43.06
12/6/2015 7:00:00 PM,61762,2892.917,40.889
12/6/2015 8:00:00 PM,61762,2836.325,39.615
12/6/2015 9:00:00 PM,61762,2703.883,38.367
12/6/2015 10:00:00 PM,61762,2494.092,36.183
12/6/2015 11:00:00 PM,61762,2253.458,34.415
12/7/2015 12:00:00 AM,61762,2057.017,32.829
12/7/2015 1:00:00 AM,61762,1956.042,31.347
12/7/2015 2:00:00 AM,61762,1903.225,30.229
12/7/2015 3:00:00 AM,61762,1888.508,29.176
12/7/2015 4:00:00 AM,61762,1922.583,28.955
12/7/2015 5:00:00 AM,61762,2054.617,28.37
12/7/2015 6:00:00 AM,61762,2307.6,28.201
12/7/2015 7:00:00 AM,61762,2519.908,28.734
12/7/2015 8:00:00 AM,61762,2606.317,29.553
12/7/2015 9:00:00 AM,61762,2680.883,31.464
12/7/2015 10:00:00 AM,61762,2735.175,32.465
12/7/2015 11:00:00 AM,61762,2727.017,33.947
12/7/2015 12:00:00 PM,61762,2705.425,36.391
12/7/2015 1:00:00 PM,61762,2693.158,36.04
12/7/2015 2:00:00 PM,61762,2695.925,36.846
12/7/2015 3:00:00 PM,61762,2757.3,37.067
12/7/2015 4:00:00 PM,61762,2954.3,36.703
12/7/2015 5:00:00 PM,61762,3196.375,36.248
12/7/2015 6:00:00 PM,61762,3198.925,36.898
12/7/2015 7:00:00 PM,61762,3217.425,37.587
12/7/2015 8:00:00 PM,61762,3074.3,38.536
12/7/2015 9:00:00 PM,61762,2897.55,38.705
12/7/2015 10:00:00 PM,61762,2618.942,39.537
12/7/2015 11:00:00 PM,61762,2312.683,41.344
12/8/2015 12:00:00 AM,61762,2070.792,42.163
12/8/2015 1:00:00 AM,61762,1951.142,42.813
12/8/2015 2:00:00 AM,61762,1877,44.191
12/8/2015 3:00:00 AM,61762,1843.283,44.62
12/8/2015 4:00:00 AM,61762,1864.942,45.296
12/8/2015 5:00:00 AM,61762,1969.45,45.244
12/8/2015 6:00:00 AM,61762,2217.525,46.206
12/8/2015 7:00:00 AM,61762,2466.85,46.817
12/8/2015 8:00:00 AM,61762,2576.117,47.506
12/8/2015 9:00:00 AM,61762,2660.992,49.274
12/8/2015 10:00:00 AM,61762,2732.25,50.314
12/8/2015 11:00:00 AM,61762,2761.517,51.263
12/8/2015 12:00:00 PM,61762,2788.8,51.263
12/8/2015 1:00:00 PM,61762,2784.333,50.938
12/8/2015 2:00:00 PM,61762,2738.725,52.472
12/8/2015 3:00:00 PM,61762,2747.067,52.16
12/8/2015 4:00:00 PM,61762,2908.7,53.174
12/8/2015 5:00:00 PM,61762,3103.217,53.356
12/8/2015 6:00:00 PM,61762,3111.383,53.161
12/8/2015 7:00:00 PM,61762,3033.192,51.25
12/8/2015 8:00:00 PM,61762,2929.608,50.314
12/8/2015 9:00:00 PM,61762,2754.4,50.132
12/8/2015 10:00:00 PM,61762,2495.667,49.781
12/8/2015 11:00:00 PM,61762,2197.217,48.767
12/9/2015 12:00:00 AM,61762,1983.008,47.87
12/9/2015 1:00:00 AM,61762,1868.017,47.155
12/9/2015 2:00:00 AM,61762,1799.775,47.61
12/9/2015 3:00:00 AM,61762,1778.292,46.895
12/9/2015 4:00:00 AM,61762,1796.767,46.973
12/9/2015 5:00:00 AM,61762,1920.108,46.544
12/9/2015 6:00:00 AM,61762,2174.942,46.544
12/9/2015 7:00:00 AM,61762,2393.458,46.544
12/9/2015 8:00:00 AM,61762,2477.992,46.713
12/9/2015 9:00:00 AM,61762,2533.625,46.31
12/9/2015 10:00:00 AM,61762,2555.45,45.985
12/9/2015 11:00:00 AM,61762,2574.629,45.985
12/9/2015 12:00:00 PM,61762,2563.967,46.154
12/9/2015 1:00:00 PM,61762,2571.85,45.114
12/9/2015 2:00:00 PM,61762,2586.65,44.061
12/9/2015 3:00:00 PM,61762,2635.817,42.969
12/9/2015 4:00:00 PM,61762,2840.125,42.228
12/9/2015 5:00:00 PM,61762,3100.358,40.59
12/9/2015 6:00:00 PM,61762,3127.108,40.928
12/9/2015 7:00:00 PM,61762,3059.5,40.317
12/9/2015 8:00:00 PM,61762,2986.742,39.29
12/9/2015 9:00:00 PM,61762,2839.842,39.238
12/9/2015 10:00:00 PM,61762,2584.533,38.809
12/9/2015 11:00:00 PM,61762,2289.55,39.095
12/10/2015 12:00:00 AM,61762,2073.342,39.563
12/10/2015 1:00:00 AM,61762,1952.133,39.563
12/10/2015 2:00:00 AM,61762,1888.908,39.355
12/10/2015 3:00:00 AM,61762,1860.25,39.303
12/10/2015 4:00:00 AM,61762,1889.167,38.406
12/10/2015 5:00:00 AM,61762,2013.067,37.756
12/10/2015 6:00:00 AM,61762,2265.717,38.081
12/10/2015 7:00:00 AM,61762,2470.375,37.223
12/10/2015 8:00:00 AM,61762,2543.733,37.223
12/10/2015 9:00:00 AM,61762,2580.267,38.51
12/10/2015 10:00:00 AM,61762,2592.733,40.317
12/10/2015 11:00:00 AM,61762,2565.492,41.864
12/10/2015 12:00:00 PM,61762,2545.308,42.839
12/10/2015 1:00:00 PM,61762,2531.704,42.475
12/10/2015 2:00:00 PM,61762,2560.833,43.099
12/10/2015 3:00:00 PM,61762,2624.008,42.852
12/10/2015 4:00:00 PM,61762,2835.908,42.878
12/10/2015 5:00:00 PM,61762,3088.975,42.371
12/10/2015 6:00:00 PM,61762,3125.125,41.656
12/10/2015 7:00:00 PM,61762,3065.275,41.656
12/10/2015 8:00:00 PM,61762,2984.625,40.616
12/10/2015 9:00:00 PM,61762,2832.875,40.044
12/10/2015 10:00:00 PM,61762,2588.133,39.42
12/10/2015 11:00:00 PM,61762,2301.2,39.667
12/11/2015 12:00:00 AM,61762,2084.467,38.809
12/11/2015 1:00:00 AM,61762,1966.575,37.509
12/11/2015 2:00:00 AM,61762,1897.925,37.119
12/11/2015 3:00:00 AM,61762,1865.408,36.612
12/11/2015 4:00:00 AM,61762,1893.675,36.716
12/11/2015 5:00:00 AM,61762,2005.883,37.08
12/11/2015 6:00:00 AM,61762,2259.108,37.652
12/11/2015 7:00:00 AM,61762,2455.85,37.678
12/11/2015 8:00:00 AM,61762,2555.192,38.289
12/11/2015 9:00:00 AM,61762,2601.417,38.718
12/11/2015 10:00:00 AM,61762,2571.725,39.797
12/11/2015 11:00:00 AM,61762,2519.842,41.708
12/11/2015 12:00:00 PM,61762,2487.617,43.944
12/11/2015 1:00:00 PM,61762,2481.292,44.594
12/11/2015 2:00:00 PM,61762,2493.567,45.569
12/11/2015 3:00:00 PM,61762,2529.458,45.829
12/11/2015 4:00:00 PM,61762,2727.15,44.425
12/11/2015 5:00:00 PM,61762,3019.308,43.567
12/11/2015 6:00:00 PM,61762,3059.792,42.514
12/11/2015 7:00:00 PM,61762,2988.175,42.15
12/11/2015 8:00:00 PM,61762,2894.108,41.37
12/11/2015 9:00:00 PM,61762,2781.475,41.721
12/11/2015 10:00:00 PM,61762,2593.217,40.681
12/11/2015 11:00:00 PM,61762,2351.342,40.317
12/12/2015 12:00:00 AM,61762,2136.408,39.602
12/12/2015 1:00:00 AM,61762,1989.875,39.355
12/12/2015 2:00:00 AM,61762,1906.067,39.576
12/12/2015 3:00:00 AM,61762,1870.283,39.316
12/12/2015 4:00:00 AM,61762,1866.833,39.173
12/12/2015 5:00:00 AM,61762,1908.583,39.069
12/12/2015 6:00:00 AM,61762,2018.742,38.744
12/12/2015 7:00:00 AM,61762,2123.575,39.784
12/12/2015 8:00:00 AM,61762,2256.425,41.149
12/12/2015 9:00:00 AM,61762,2356.658,43.671
12/12/2015 10:00:00 AM,61762,2380.533,46.05
12/12/2015 11:00:00 AM,61762,2371.65,47.766
12/12/2015 12:00:00 PM,61762,2338.883,49.755
12/12/2015 1:00:00 PM,61762,2302.15,51.419
12/12/2015 2:00:00 PM,61762,2276.067,52.901
12/12/2015 3:00:00 PM,61762,2324.5,53.59
12/12/2015 4:00:00 PM,61762,2556.108,51.25
12/12/2015 5:00:00 PM,61762,2851.467,47.974
12/12/2015 6:00:00 PM,61762,2885.792,47.155
12/12/2015 7:00:00 PM,61762,2820.592,45.712
12/12/2015 8:00:00 PM,61762,2751.392,45.413
12/12/2015 9:00:00 PM,61762,2661.483,44.958
12/12/2015 10:00:00 PM,61762,2508.142,44.399
12/12/2015 11:00:00 PM,61762,2295.675,44.152
12/13/2015 12:00:00 AM,61762,2093.725,44.659
12/13/2015 1:00:00 AM,61762,1941.45,43.71
12/13/2015 2:00:00 AM,61762,1859.267,44.178
12/13/2015 3:00:00 AM,61762,1800.633,44.256
12/13/2015 4:00:00 AM,61762,1791.592,43.203
12/13/2015 5:00:00 AM,61762,1817.142,41.812
12/13/2015 6:00:00 AM,61762,,42.501
12/13/2015 7:00:00 AM,61762,,42.501
12/13/2015 8:00:00 AM,61762,,43.931
12/13/2015 9:00:00 AM,61762,,47.662
12/13/2015 10:00:00 AM,61762,,49.027
12/13/2015 11:00:00 AM,61762,,50.08
12/13/2015 12:00:00 PM,61762,,50.912
12/13/2015 1:00:00 PM,61762,,50.73
12/13/2015 2:00:00 PM,61762,,52.511
12/13/2015 3:00:00 PM,61762,,52.368
12/13/2015 4:00:00 PM,61762,,51.263
12/13/2015 5:00:00 PM,61762,,50.184
12/13/2015 6:00:00 PM,61762,,48.884
12/13/2015 7:00:00 PM,61762,,47.584
12/13/2015 8:00:00 PM,61762,,47.116
12/13/2015 9:00:00 PM,61762,,45.179
12/13/2015 10:00:00 PM,61762,,44.75
12/13/2015 11:00:00 PM,61762,,43.047
12/14/2015 12:00:00 AM,61762,,41.89
12/14/2015 1:00:00 AM,61762,,41.292
12/14/2015 2:00:00 AM,61762,,40.642
12/14/2015 3:00:00 AM,61762,,40.59
12/14/2015 4:00:00 AM,61762,,40.187
12/14/2015 5:00:00 AM,61762,,39.043
